,product,title,rating,body
930,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Not worth the money ,the old era one plus was the quality one",2,The old one plus gave the premium look and presence but the new one the budget friendly just destroyed it's class
931,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",1st one plus user.. and impressed with the phone.,5,Positive1. Camera2. Battery Backup3. Alert Slider Feature4. Vlogging Feature5. User FriendlyNegative1. Case is not fully cover camera lens and moreover no option in amazon also to buyCamera lens are not safer with original cover...
932,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's a BEAST at this price...,5,Nord 2t is just awesome to use... Battery backup is just superb....n even camera also...overall it's best to buy this base price...👍
933,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best one,5,Premium
934,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best,5,Best
935,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super,4,"The media could not be loaded.
                



 Ek no phone hain"
936,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent,5,"Everything is good, but battery drain  very fast while using phone."
937,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product,5,Handy phone.Display is awesome.And fast charging is pretty good. Full charge in 30-32 min.Nice haptic feedback.Good ram management.Camera is best ..in Bokeh as well as in night mode.Connectivity is at best..Battery is draining a Lil bit faster ..
938,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great Phone 👍,5,Overall it is a great Phone 👍
939,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",एंगेजमेंट,5,The media could not be loaded.
940,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very good phone,5,1 camera is very good
941,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone is good battery backup is not wel,3,Camera is good finger print is good battery backup is not well
942,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Product,5,"Pros: Good Battery life, Rear wide angle camera, Great Sound, Good UI, High LED Display, 15 mins superfast Charging.Cons: No wide angle Selfie cam, no 3.5 mm jack output, no Hybrid card slot"
943,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery not Backups,3,Battery ny tik rha h
944,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery low,3,Battery not good
945,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone is very well but battery backup is not good,5,Phone is very well but battery backup is not good
946,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating problem,3,Phone heats up very fast
947,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Quality phone at this price range...,5,Nice Phone from OnePlus Value for money... Overall Good...
948,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best product,5,Pubg khelte vakt bahut hi jyada hit ho jata h
949,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome mobile in this price segment,5,"This is the shortest and the best review one can give for this device...Just close your eyes and buy this, you will find everything what you want from a oneplus device..."
950,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Auto data change in incoming call,5,Nice phone...
951,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome,5,It's too fast and smooth
952,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating issue,2,This phone has heating issue still.My mobile cover has become yellowish within month. Rest all is good
953,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice battery back up and quick charging good quality pics by camera,5,Good battery back up and very fast charging and quality of camera it's awesome and good quality pics
954,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery quality,3,
955,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",As per the price it is very good,5,Bought it for my mom and she is very happy to use it.Fast and easy to use software.
956,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Liked the product,5,Purchased 15 days ago. Happy with the phone
957,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",About Phone,5,Overall amazing phone.It comes with great design and great features.You should surely go for this one👍
958,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Inner display was broken within 1month 🥲🥲,2,No quality for 34K also display was broken
959,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worth fr this price,5,Nice one
960,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product,5,"Good product from OnePlus. Lightweight , superfast charging , Good camera, nice look. Every thing is perfect. Happy buy the purchase😀"
961,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Full complete smart phone 🤳,5,Gorgeous 🥰
962,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Average mobile,5,Mobile bhut heat hota hai....Battery backup bhut kharap hai..Refresh rate 90hz bhut kam hai..SD Card nai laga sakte hai...Camera quality average hai.... Better go for IQOO NEO 6
963,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heated product,3,Heated product
964,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",recording,3,call recording prblm
965,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome Budget Friendly,5,Awesome Budget Friendly Mobile by OnePlus. Everything works awesome.
966,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Fast charging,3,Fast charging superCamera quality normalNot worth money
967,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Literally mobile got hanging and working slow while using.... Not satisfied with one Plus,2,It's fine but not reached to expectations
968,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery backup,3,Overall good
969,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Average phone of One Plus series,5,Average phone of One Plus series
970,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wrost camera,3,Bettery was not good wrost camera
971,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ok good,5,Good mobile
972,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone heating up quickly and lost 25% battery in last 1 hr,3,"The phone's touch and screen seems good, but its battery is draining like anything and is warn to touch on minor usage"
973,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",🌙  morning,5,The media could not be loaded.
974,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Great product,5,Baring battery life everything is top notch. Battery life too is good at par with other Chinese phone but not great.
975,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Na,5,Na
976,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Cherging issu,5,"No sir, switch off.charging issu"
977,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,3,What do I say about device in few days of use. But it's good somewhat.
978,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus Nord 2T such a amazing phone,5,Fingerprint & Face lock is unbelievable in a mili second it unlock the phone & what a great features to customise our phone 🤩🤩🤩🤩
979,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice performance,3,I like this
980,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Pathetic front camera.,3,Pathetic front camera.Waste of money.
981,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,5,Awesome mobile!
982,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",hiteeng issyu,5,
983,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",nice phone,5,very nice phone
984,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",I like one plus brand.u am satisfied with this phone,5,I like one plus brand...i would like to recommend everyone to buy one plus phone.it is value for money..
985,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Screen size issue,2,"Mobile screen is small in width,length is bigger but width is less. So because of this issue i need to use both hands to operate it..If you want to find any app then search bar is on top of screen however it should be in bottom of screen so we can write using one hand..Camera is really awesomeBattery till now awesome after 2 days usage.Price is little higher than its look n feel.."
986,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone for this range I say,5,Check the picture quality
987,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome Performance,5,Thanks Amazon and OnePlus
988,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice,5,Supar
989,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very general phone...nothing out of the box feature that would justify the price,3,Not so good also not so bad
990,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life is very poor,3,Battery parformance is very poor as part value of money and samsung is better than one pluse
991,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus 6 was having better Camera quality,5,Overall Value for money phoneBut they added more filters in cameraWhich makes this phon feels like oppo or vivo
992,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome phone with best camera quality. I over this phone.,5,"Quick accept fingerprint reader.Battery life good not up to the mark.But camera quality is Awesome,, 😍😍"
993,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product ☺️,5,Awasome performance
994,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst product delivered by Amazon now I can say that Amazon is worst place to buy products,1,Very very discusting Amazon is delivering defective/useless item. All faith is smashed by you Amazon very dissatisfied. Continuously your are delivering bad products
995,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awsm phone,5,Grt
996,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wrost phone by OnePlus camera quality like 2 mp vga,2,Wrost phone by OnePlus camera quality like 2 mp vga don't purchase
997,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Buggy phone,2,"HiI want to share a my review for the recent purchase of ""Oneplus nord 2t 5G"" phone [Buggy phone]1. Close all app is not working it just closing the one screen not all.2. Fingerprint sensor is sometimes not taking in a once doesn't matter fingers are clean and not dusted.3. Gallary view - No flexibility to see the media by date wise3. Hide media is not secured - once I have hided and unhided then again I cant hide the same4. Front selfie - Not a bug but user experience is poor because of the corncer camera the selfie doesnt looks good.Otherwise Camera, System performance, Battery life and Fast charging these are good."
998,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,3,Good
999,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Little upgrade from Nord 2,5,Its a good phone...only con is 90hz display....they should give 120hz display at this price point...... otherwise very good handset....and one more thing.Please don't call it Oxygen os..its same as realme ui.... please try to be unique in Oxygen os 13 in future.
1000,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb Phone,5,"Phone looks super premium. Build quality is nice, camera is good, cheery on the cake is the 80W charger.Go blindfolded for this phone."
1001,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile is vey good money is worth,5,Verry nice iam satisfied in this mobile
1002,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very nice,5,Very very nice phone battery backup is very good on 4500mhCamera quality is awesome and screen display is very soft soft touch
1003,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",🥱,5,🥱
1004,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent,5,I'm satisfied with all the over this set
1005,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for money,5,"One of the best flagship phone under 28000 range , best camera, best processor , best battery, and charge within 30 mins. Fingerprint sensor working smoothly and its having amoled display. Best for gaming and heavy use day to day."
1006,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating issues,3,The phone is heating from the 1st day. I don't know what to do is it normal?
1007,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phone looking Good,3,Battery Backup not good automatic Drain Battery percentage...
1008,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice one,5,Like as camera and featureDislike battery
1009,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worth buying phone,5,the only issue is heating issue otherwise this phone is the best in it's proce range
1010,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for money 💰 best user experience everyone says Bhai ye konsa konsa phone hai😄,5,Awesome phone with awesome user experience ❤️😍
1011,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile every given features r awesome,5,Mobile every given features r awesomeBut automatically call recording feature is not working properly so overall all is superb
1012,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Not bad
1013,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",For study or daily use its good but not for gaming,3,I use for study
1014,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Yes,5,Yes oneplus Nord 2t
1015,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",OnePlus Nord 2t,5,Very good phone for normal user who is not gamer.
1016,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",On an average performance,2,Cemra quality very bad
1017,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera,5,Good mobile
1018,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery Drain and Heating Issue,3,Battery gets drain very quickly also there is heating issue while playing games Like BGMI
1019,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Fantastic,5,Mostly Like
1020,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very good mobile,5,I like this mobile spl.cemera
1021,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus has made a come back with this phone,5,"Phone is handy to use , sleek in design and camera is top notch . I surely believe that one plus has made this time a flagship killer and this segment will be crushed by this phone"
1022,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile awsome,5,Very gud prodect👍
1023,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product,5,Best camera quality
1024,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ultimate battery backup and camara,5,Super
1025,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Good experience
1026,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bettery and Camera is good,5,I have purchased this mobile for cameras and the OnePlus has given me a good source for same. I am enjoying bettery life and super fast charging device.
1027,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Loved it,5,
1028,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Hii,5,Good
1029,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Excellent Phone with good delivery Service,5,Every thing is perfect
1030,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,
1031,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice camera.. good battery Iife,5,Nice camera quality..Good battery life approx heavy usage 1day ...
1032,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Beast in Lesser price,5,Nice phone with premium look and awesome camera quality.But battery drains slightly faster.
1033,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Super Oneplus Mobile,5,"Super camera,super stability,super wideangle camera,super quick charge,Super display,super SoundAnd obviously super oneplus branding."
1034,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Frequently freezes,1,"The battery life is abysmal and needs to be charged multiple times throughout the day. The camera quality is subpar and fails to capture clear pictures even in well-lit environments. The device frequently freezes and lags, making it frustrating to use. Additionally, the customer service is terrible and unhelpful in addressing any issues. I would not recommend this smartphone to anyone."
1035,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome,5,"Nice experience, good performance,"
1036,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating problem,3,Phone is getting heat when use and charger is also heating when phone charging
1037,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",one of the best cell phone,5,using this phone since two day's and it's very nice 👌
1038,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awsum Product,5,Looks good. Working well.
1039,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone but little costly.,5,Using since 3 days no issue till nowProsGood cameraNight mode is also working wellCharging is super fast as mentioned in specsDisplay is superCONSBattery is draining so fastElse seems to be good till now
1040,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bad service by Amazon,1,Battery quility is very bad. battery getting drained in 4 hrs of use.Complent registered with Amazon team same has been closed with out resolved.Frustrated with Amazon & OnePlus product
1041,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best product,5,Best product
1042,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Heating issue and hangs some time not working well...,2,Some times it ideally heats in pocket. I need to restart it to cool down..And some times finger print sensor don't give feedback.Back gestures nor working some time hangs like.Camara has no macro sansor.. night quality os good but there should a macro sansor also at this rangeWorst buying it by its name..The nord series is totally worst
1043,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",No 1 product company,5,"had bought one 266 GB jade fog version from oneplus eu,they sent us some extra gifts,and very fast shipping from their warehouse in a india .very good phone and very good service"
1044,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,I like quick Battery charging
1045,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Review,5,Good
1046,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mobile heat,2,Mobile is heating very hot
1047,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for Money,5,Nice Phone.Go For it.Posting my review after 15 day use.
1048,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Sound quality not good, bluethoot audio device with  lagging with video..",3,It good.
1049,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",BEST PHONE,5,"ITS BEST CHOICE,ALL GOOD"
1050,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery charging full it will takes 2 hours,3,Battery charging full it will takes 2 hours
1051,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Mind blowing,5,Overall phone is awesome but battery management should have to improve.Awesome display quality.Awesome sound.
1052,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Product.,5,"Mobile is good, very smooth for handling.camera quality is best. It charged very fast."
1053,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera,5,Ok
1054,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good mobile but still lots of area of improvement,5,"Ya, mobile is good. But still not feeling good while using it"
1055,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",All are good 😊👍,5,Good looking and process so smoothly ....but the slow-motion function of the camera not good ....
1056,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",ONE Plus Best Phone 4 Ever,5,"Superb Phone, Every @1 please purchase this phone"
1057,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",If purchase your own risk,5,I used only 7 days after power off automatically mother board failed
1058,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone,5,Nice phone
1059,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Ist good,5,
1060,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nord 2t,5,Product Are Very Good Looking And Performance is Super I m Very Impressed . Battery Performance Are Good And Touch Screen Is Smooth Thanks For Amazon And OnePlus.
1061,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus maintain brand value,5,"Like: camera quality, charging speed and operating"
1062,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Overall Phone is good,5,
1063,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product,5,Display and Performance awesome..
1064,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good mobile in 2022,5,Every thing is good
1065,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",👍,5,
1066,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bad camera quality,2,"Not a good quality camera as compared to similer price range phones, you may get better quality camera in half the price. Phone is also not that fast according to the specifications.Phone is also not very user friendly. Battery drains very fast. Although you can charge the phone fast."
1067,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Superb,5,Battery Life good fingerprint amazing
1068,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome,5,Awesome
1069,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",good,5,good
1070,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,It's good one.if u want smartphone below 30K with all features u want can choose it without second opinion
1071,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best mid range phone,5,"Great design, Quality, processor, camera etcOverall nice phone"
1072,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",really superb phone in middle segment,5,everything superb in the phone
1073,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good phone with better quality,5,Good product
1074,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Like it always OnePlus,5,
1075,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",One plus best mobile but finger sansar very poor,3,The media could not be loaded.
1076,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone ... for daily use ...Fast charging is working good..,5,This phone required os system upsets...
1077,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice features.. satisfied with all features,5,Nice phone..best camera ... Satisfied with all features ..
1078,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice mobile,5,Good
1079,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome mobile,5,Mobile experience is very smooth but the battery is drain very quickly rest is fine.
1080,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera,5,Good mobile
1081,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Awesome packed as usual OnePlus is always perfect .,5,Everything is outstanding.As usual OnePlus - never settle
1082,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Sooperb pick under ₹30000,5,Best camera in the segment good battery sooperfast charging
1083,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone 📱 under 30k,5,Best phone 📱 under 30k
1084,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Well awesome & valuable product,5,All features are good & high quality 👌👌
1085,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not good with camera,3,With this range of price both the front and back cameras are not good....my old phone realme 3 pro with 16 px front camera has better photos as compair to its 32 px of camera .... really disappointed with its camera.Whose who are camera lover please don't buy this phone.
1086,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice,5,Good camara
1087,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Amazing phone under this price tag,5,"The media could not be loaded.
                



 Super fast charger, night quality mode captures the picture as if its day light, best phone under this price compared to its competitors"
1088,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Really good buy under 30,5,With Nord 2 not in market and the usual 2t upgrades this phone is a really good purchase and is working smooth AF..very classy color and ight weight
1089,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good product,5,Overall Good product
1090,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,5,Nice
1091,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Verry bad battery capacity,5,Mst n
1092,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Excellent phone ,",5,It has amazing bettery life.Excellent picture quality.Superb camera.Performance is just upto the mark.Best phone in 30k.
1093,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Low budget better experience,5,Battery low too fast
1094,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera quality not up to mark,3,Not up to mark
1095,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Display is dissapointing,2,"This was a downgrade from my One plus 3T in terms of display. Although AMOLED, it does not go totally black, there is a very dim blacklight - not as much as LCD but it is there. I miss the crispness of Super Amoled. Otherwise an OK phone that does the job well."
1096,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Gem at controlled rate,5,Best in range
1097,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery draining issue,3,Battery drains fast. Not enough for one day normal usage
1098,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice phone 📱,5,
1099,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good Phone,5,Nice one
1100,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Wonderful,5,Good
1101,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not value for money,2,Battery life is worst when compared to other mobiles in this range and heating of mobile is persistence
1102,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Amazing phone,5,Very good phone.. definately if you looking a phone for everyday things.. this is the best option..
1103,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice,5,Battery charging is very very fast
1104,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nice product As I expected,5,Nice product As i expected
